"detectprob","resp_binary","subject_nr","condition"
0,0,12,5
0.249238108877906,0,12,5
0.752089070755203,1,12,5
0.249238108877906,0,12,5
0.249238108877906,0,12,5
0,0,12,5
0.500888172949722,0,12,5
0,0,12,5
0,0,12,5
0.752089070755203,0,12,5
0,0,12,5
0,0,12,5
0.500888172949722,0,12,5
0,0,12,5
0.500888172949722,0,12,5
0.500888172949722,0,12,5
0.752089070755203,0,12,5
0,0,12,5
0.249238108877906,0,12,5
0,0,12,5
0.500888172949722,0,12,6
0.500888172949722,1,12,6
0,0,12,6
0.752089070755203,0,12,6
0,0,12,6
0.249238108877906,0,12,6
0.500888172949722,1,12,6
0.500888172949722,0,12,6
0.500888172949722,0,12,6
0.500888172949722,1,12,6
0.249238108877906,1,12,6
0.752089070755203,1,12,6
0.500888172949722,0,12,6
0.752089070755203,1,12,6
0.752089070755203,1,12,6
0.500888172949722,0,12,6
0.500888172949722,1,12,6
0.752089070755203,1,12,6
0.500888172949722,0,12,6
0.500888172949722,0,12,6
0,0,12,6
0,0,12,6
0.500888172949722,1,12,6
0,0,12,6
0,0,12,6
0.752089070755203,1,12,6
0.500888172949722,0,12,6
0.500888172949722,0,12,6
0,0,12,6
0.249238108877906,0,12,6
0.249238108877906,1,12,6
0,0,12,6
0.500888172949722,1,12,6
0.500888172949722,0,12,6
0.500888172949722,0,12,6
0.500888172949722,0,12,6
0.752089070755203,0,12,6
0.249238108877906,0,12,6
0.249238108877906,0,12,6
0,0,12,6
0,0,12,6
0,0,12,6
0,0,12,6
0.752089070755203,1,12,6
0,0,12,6
0,0,12,6
0,0,12,6
0,0,12,6
0.249238108877906,1,12,6
0,0,12,6
0.752089070755203,0,12,6
0,0,12,6
0,0,12,6
0,0,12,6
0.500888172949722,0,12,6
0.500888172949722,1,12,6
0,0,12,6
0,0,12,6
0.500888172949722,0,12,6
0.752089070755203,1,12,6
0.249238108877906,0,12,6
0,0,12,6
0.500888172949722,1,12,6
0,0,12,6
0,0,12,6
0,0,12,6
0.752089070755203,0,12,6
0,1,12,6
0.249238108877906,0,12,6
0,1,12,6
0,0,12,6
0,0,12,6
0.500888172949722,0,12,6
0.752089070755203,1,12,6
0,0,12,6
0.500888172949722,0,12,6
0,0,12,6
0.500888172949722,0,12,6
0.500888172949722,0,12,6
0.249238108877906,0,12,6
0.467601827751757,0,13,1
0.467601827751757,1,13,1
0.550917031302079,1,13,1
0.467601827751757,1,13,1
0.386054978152502,0,13,1
0.550917031302079,1,13,1
0.550917031302079,1,13,1
0.467601827751757,0,13,1
0.467601827751757,1,13,1
0,0,13,1
0,0,13,1
0.467601827751757,1,13,1
0.550917031302079,0,13,1
0.386054978152502,0,13,1
0.467601827751757,0,13,1
0.467601827751757,0,13,1
0.467601827751757,1,13,1
0.550917031302079,0,13,1
0.386054978152502,0,13,1
0,0,13,1
0.550917031302079,0,13,1
0.467601827751757,1,13,1
0,0,13,1
0,0,13,1
0,0,13,1
0.467601827751757,0,13,1
0,0,13,1
0.467601827751757,1,13,1
0,0,13,1
0.386054978152502,0,13,1
0.467601827751757,0,13,1
0.467601827751757,1,13,1
0.467601827751757,1,13,1
0,0,13,1
0.467601827751757,1,13,1
0.550917031302079,1,13,1
0,0,13,1
0,0,13,1
0,0,13,1
0.467601827751757,0,13,1
0.386054978152502,1,13,1
0.386054978152502,0,13,1
0,0,13,1
0,0,13,1
0,0,13,1
0,0,13,1
0.550917031302079,1,13,1
0.467601827751757,0,13,1
0.467601827751757,1,13,1
0,0,13,1
0.550917031302079,0,13,1
0,0,13,1
0,0,13,1
0,0,13,1
0.467601827751757,0,13,1
0,0,13,1
0.550917031302079,1,13,1
0,0,13,1
0.467601827751757,0,13,1
0.386054978152502,0,13,1
0,0,13,1
0.386054978152502,1,13,1
0,0,13,1
0.467601827751757,0,13,1
0,0,13,1
0.467601827751757,1,13,1
0.550917031302079,1,13,1
0.386054978152502,1,13,1
0,0,13,1
0.467601827751757,0,13,1
0,0,13,1
0,1,13,1
0.467601827751757,0,13,1
0,0,13,1
0.467601827751757,1,13,1
0.550917031302079,0,13,1
0,0,13,1
0,1,13,1
0,0,13,1
0.386054978152502,1,13,1
0.467601827751757,1,13,2
0.550917031302079,0,13,2
0.467601827751757,0,13,2
0.386054978152502,1,13,2
0.467601827751757,1,13,2
0,0,13,2
0.467601827751757,1,13,2
0.550917031302079,0,13,2
0.550917031302079,1,13,2
0.386054978152502,0,13,2
0.550917031302079,1,13,2
0.467601827751757,0,13,2
0.467601827751757,0,13,2
0.467601827751757,1,13,2
0,0,13,2
0.467601827751757,0,13,2
0.550917031302079,1,13,2
0.467601827751757,0,13,2
0,0,13,2
0,0,13,2
0.467601827751757,0,13,2
0.550917031302079,1,13,2
0.467601827751757,1,13,2
0,0,13,2
0.467601827751757,1,13,2
0.386054978152502,1,13,2
0,0,13,2
0,0,13,2
0.467601827751757,1,13,2
0.467601827751757,0,13,2
0.386054978152502,1,13,2
0,0,13,2
0,0,13,2
0,0,13,2
0,0,13,2
0.467601827751757,1,13,2
0,1,13,2
0,0,13,2
0.467601827751757,1,13,2
0,0,13,2
0.550917031302079,1,13,2
0.386054978152502,1,13,2
0.386054978152502,0,13,2
0.467601827751757,0,13,2
0.467601827751757,1,13,2
0.550917031302079,1,13,2
0,1,13,2
0,1,13,2
0,0,13,2
0,0,13,2
0.386054978152502,0,13,2
0,0,13,2
0.467601827751757,0,13,2
0,0,13,2
0,0,13,2
0.550917031302079,1,13,2
0.386054978152502,0,13,2
0.550917031302079,1,13,2
0,0,13,2
0,0,13,2
0.467601827751757,0,13,2
0.467601827751757,1,13,2
0,0,13,2
0.467601827751757,1,13,2
0,0,13,2
0.467601827751757,1,13,2
0.467601827751757,0,13,2
0.386054978152502,0,13,2
0,0,13,2
0,0,13,2
0.386054978152502,0,13,2
0,0,13,2
0.467601827751757,0,13,2
0,0,13,2
0.550917031302079,0,13,2
0,0,13,2
0,0,13,2
0.550917031302079,1,13,2
0.467601827751757,1,13,2
0,0,13,2
0.467601827751757,0,13,3
0.386054978152502,0,13,3
0.467601827751757,0,13,3
0,0,13,3
0.550917031302079,1,13,3
0.467601827751757,1,13,3
0.467601827751757,0,13,3
0.467601827751757,0,13,3
0.386054978152502,0,13,3
0.550917031302079,1,13,3
0.550917031302079,1,13,3
0.467601827751757,0,13,3
0.467601827751757,1,13,3
0.467601827751757,1,13,3
0.550917031302079,1,13,3
0,1,13,3
0.467601827751757,1,13,3
0.550917031302079,1,13,3
0.386054978152502,0,13,3
0.467601827751757,1,13,3
0,0,13,3
0,0,13,3
0,0,13,3
0,0,13,3
0,0,13,3
0.467601827751757,0,13,3
0.467601827751757,1,13,3
0.467601827751757,0,13,3
0.386054978152502,1,13,3
0.467601827751757,0,13,3
0,0,13,3
0.550917031302079,0,13,3
0.467601827751757,1,13,3
0.550917031302079,1,13,3
0.386054978152502,0,13,3
0,0,13,3
0.467601827751757,0,13,3
0,0,13,3
0.386054978152502,1,13,3
0,0,13,3
0.550917031302079,0,13,3
0,0,13,3
0,0,13,3
0,0,13,3
0,0,13,3
0.467601827751757,1,13,3
0,0,13,3
0.467601827751757,1,13,3
0.467601827751757,1,13,3
0.467601827751757,0,13,3
0,0,13,3
0.550917031302079,1,13,3
0.386054978152502,0,13,3
0,0,13,3
0,0,13,3
0.550917031302079,0,13,3
0,0,13,3
0.467601827751757,1,13,3
0,0,13,3
0.467601827751757,0,13,3
0,0,13,3
0,0,13,3
0.386054978152502,1,13,3
0,0,13,3
0,0,13,3
0,0,13,3
0,1,13,3
0.386054978152502,0,13,3
0.386054978152502,1,13,3
0,0,13,3
0,0,13,3
0.550917031302079,0,13,3
0.467601827751757,0,13,3
0.467601827751757,1,13,3
0.467601827751757,1,13,3
0,0,13,3
0.467601827751757,0,13,3
0.550917031302079,0,13,3
0,0,13,3
0,0,13,3
0.444940428074871,0,13,4
0.541131426913688,1,13,4
0.541131426913688,1,13,4
0,1,13,4
0.634351733514317,1,13,4
0.541131426913688,0,13,4
0.541131426913688,1,13,4
0.634351733514317,1,13,4
0.541131426913688,1,13,4
0.541131426913688,1,13,4
0,0,13,4
0.634351733514317,1,13,4
0.634351733514317,1,13,4
0.444940428074871,0,13,4
0.541131426913688,1,13,4
0.541131426913688,1,13,4
0.541131426913688,1,13,4
0.634351733514317,1,13,4
0,0,13,4
0,0,13,4
0.444940428074871,1,13,4
0.444940428074871,1,13,4
0.541131426913688,0,13,4
0.541131426913688,1,13,4
0.541131426913688,1,13,4
0,1,13,4
0,0,13,4
0,0,13,4
0,0,13,4
0.541131426913688,0,13,4
0.634351733514317,1,13,4
0.541131426913688,1,13,4
0.444940428074871,1,13,4
0,0,13,4
0.541131426913688,0,13,4
0,0,13,4
0.541131426913688,1,13,4
0,1,13,4
0,1,13,4
0.634351733514317,1,13,4
0.444940428074871,1,13,4
0,1,13,4
0.634351733514317,1,13,4
0,0,13,4
0,1,13,4
0,1,13,4
0.541131426913688,1,13,4
0.541131426913688,1,13,4
0.444940428074871,1,13,4
0,0,13,4
0.541131426913688,1,13,4
0.541131426913688,1,13,4
0,0,13,4
0.634351733514317,1,13,4
0,1,13,4
0,1,13,4
0.541131426913688,1,13,4
0,1,13,4
0,1,13,4
0.634351733514317,1,13,4
0,0,13,4
0.444940428074871,1,13,4
0.541131426913688,1,13,4
0,0,13,4
0,1,13,4
0.541131426913688,1,13,4
0.541131426913688,0,13,4
0,1,13,4
0.541131426913688,1,13,4
0.541131426913688,1,13,4
0.444940428074871,1,13,4
0,0,13,4
0,1,13,4
0.444940428074871,0,13,4
0,0,13,4
0,0,13,4
0,1,13,4
0,0,13,4
0.634351733514317,1,13,4
0.634351733514317,1,13,4
0.634351733514317,0,13,5
0.444940428074871,1,13,5
0,0,13,5
0.634351733514317,1,13,5
0.541131426913688,1,13,5
0.541131426913688,1,13,5
0.541131426913688,1,13,5
0.541131426913688,1,13,5
0.541131426913688,0,13,5
0,0,13,5
0.634351733514317,1,13,5
0.634351733514317,0,13,5
0.541131426913688,0,13,5
0.541131426913688,1,13,5
0.444940428074871,0,13,5
0.541131426913688,1,13,5
0.541131426913688,1,13,5
0,0,13,5
0.541131426913688,1,13,5
0.541131426913688,1,13,5
0,0,13,5
0.444940428074871,1,13,5
0,0,13,5
0.634351733514317,0,13,5
0.541131426913688,1,13,5
0.634351733514317,0,13,5
0,0,13,5
0.541131426913688,1,13,5
0,0,13,5
0.444940428074871,1,13,5
0.541131426913688,1,13,5
0,1,13,5
0.444940428074871,1,13,5
0.634351733514317,0,13,5
0,0,13,5
0.541131426913688,0,13,5
0,0,13,5
0,0,13,5
0,0,13,5
0.634351733514317,1,13,5
0.444940428074871,0,13,5
0.541131426913688,0,13,5
0.541131426913688,1,13,5
0,1,13,5
0,1,13,5
0.541131426913688,1,13,5
0,1,13,5
0,1,13,5
0,1,13,5
0,0,13,5
0.444940428074871,0,13,5
0,0,13,5
0.634351733514317,1,13,5
0,0,13,5
0.634351733514317,1,13,5
0,1,13,5
0.541131426913688,1,13,5
0.541131426913688,0,13,5
0.444940428074871,1,13,5
0,0,13,5
0,0,13,5
0.541131426913688,0,13,5
0,0,13,5
0.541131426913688,0,13,5
0,1,13,5
0.444940428074871,0,13,5
0.634351733514317,1,13,5
0,0,13,5
0.444940428074871,0,13,5
0,0,13,5
0.541131426913688,0,13,5
0,0,13,5
0,1,13,5
0.541131426913688,0,13,5
0,0,13,5
0,0,13,5
0.634351733514317,0,13,5
0.541131426913688,1,13,5
0.541131426913688,1,13,5
0,0,13,5
0.444940428074871,0,13,6
0.541131426913688,1,13,6
0.634351733514317,1,13,6
0.541131426913688,1,13,6
0.541131426913688,1,13,6
0.634351733514317,1,13,6
0.541131426913688,1,13,6
0.634351733514317,0,13,6
0.634351733514317,1,13,6
0,1,13,6
0.444940428074871,1,13,6
0,0,13,6
0.541131426913688,0,13,6
0.541131426913688,1,13,6
0.541131426913688,0,13,6
0.541131426913688,1,13,6
0.541131426913688,1,13,6
0.541131426913688,0,13,6
0,0,13,6
0.634351733514317,0,13,6
0.444940428074871,1,13,6
0,0,13,6
0,0,13,6
0.541131426913688,0,13,6
0,0,13,6
0.634351733514317,0,13,6
0.541131426913688,1,13,6
0,0,13,6
0.444940428074871,0,13,6
0.541131426913688,0,13,6
0.541131426913688,0,13,6
0,0,13,6
0.541131426913688,1,13,6
0,0,13,6
0.541131426913688,1,13,6
0,1,13,6
0.634351733514317,1,13,6
0.634351733514317,1,13,6
0.444940428074871,0,13,6
0,0,13,6
0.541131426913688,1,13,6
0,0,13,6
0,0,13,6
0,1,13,6
0.444940428074871,1,13,6
0,0,13,6
0,0,13,6
0.541131426913688,0,13,6
0.541131426913688,1,13,6
0.634351733514317,0,13,6
0,0,13,6
0.541131426913688,0,13,6
0.541131426913688,0,13,6
0.444940428074871,0,13,6
0,0,13,6
0,0,13,6
0,0,13,6
0.634351733514317,0,13,6
0,0,13,6
0,0,13,6
0.541131426913688,1,13,6
0,0,13,6
0,0,13,6
0.444940428074871,1,13,6
0,1,13,6
0,1,13,6
0.541131426913688,0,13,6
0.541131426913688,1,13,6
0,0,13,6
0,0,13,6
0.444940428074871,1,13,6
0.634351733514317,1,13,6
0,0,13,6
0,0,13,6
0,0,13,6
0.634351733514317,1,13,6
0.444940428074871,0,13,6
0.541131426913688,1,13,6
0.541131426913688,1,13,6
0,0,13,6
0.440087600602016,0,14,1
0.440087600602016,0,14,1
0.847418899670102,1,14,1
0.440087600602016,1,14,1
0.847418899670102,1,14,1
0.847418899670102,1,14,1
0.440087600602016,0,14,1
0.440087600602016,0,14,1
0.100100179604576,0,14,1
0.100100179604576,0,14,1
0.847418899670102,1,14,1
0,0,14,1
0.440087600602016,0,14,1
0.440087600602016,0,14,1
0,0,14,1
0.440087600602016,0,14,1
0.847418899670102,1,14,1
0.847418899670102,0,14,1
0,0,14,1
0,0,14,1
0.440087600602016,0,14,1
0,0,14,1
0.100100179604576,0,14,1
0.440087600602016,0,14,1
0.440087600602016,0,14,1
0,0,14,1
0,0,14,1
0.100100179604576,0,14,1
0,0,14,1
0.440087600602016,0,14,1
0.440087600602016,0,14,1
0.440087600602016,0,14,1
0,0,14,1
0,0,14,1
0,0,14,1
0,0,14,1
0,0,14,1
0.847418899670102,0,14,1
0.100100179604576,0,14,1
0,0,14,1
0.440087600602016,1,14,1
0,0,14,1
0.100100179604576,1,14,1
0.847418899670102,0,14,1
0.440087600602016,0,14,1
0,0,14,1
0.440087600602016,0,14,1
0.440087600602016,0,14,1
0.847418899670102,1,14,1
0,0,14,1
0.440087600602016,0,14,1
0,0,14,1
0,0,14,1
0,0,14,1
0.440087600602016,0,14,1
0.100100179604576,0,14,1
0,0,14,1
0.847418899670102,0,14,1
0,0,14,1
0.440087600602016,0,14,1
0,0,14,1
0.100100179604576,0,14,1
0.440087600602016,0,14,1
0,0,14,1
0.100100179604576,0,14,1
0.440087600602016,1,14,1
0.440087600602016,0,14,1
0,0,14,1
0,0,14,1
0,0,14,1
0,0,14,1
0.440087600602016,0,14,1
0,0,14,1
0.847418899670102,0,14,1
0.100100179604576,0,14,1
0,0,14,1
0.440087600602016,0,14,1
0,0,14,1
0,0,14,1
0.847418899670102,0,14,1
0.440087600602016,0,14,2
0.440087600602016,0,14,2
0,0,14,2
0,0,14,2
0.440087600602016,0,14,2
0.440087600602016,0,14,2
0.440087600602016,0,14,2
0.440087600602016,0,14,2
0.100100179604576,0,14,2
0.847418899670102,0,14,2
0.440087600602016,0,14,2
0.100100179604576,0,14,2
0.847418899670102,0,14,2
0.847418899670102,1,14,2
0.440087600602016,0,14,2
0.847418899670102,1,14,2
0.440087600602016,1,14,2
0,0,14,2
0.440087600602016,0,14,2
0.100100179604576,0,14,2
0,1,14,2
0.100100179604576,0,14,2
0.440087600602016,0,14,2
0,0,14,2
0.440087600602016,0,14,2
0,0,14,2
0.847418899670102,0,14,2
0.847418899670102,0,14,2
0.440087600602016,0,14,2
0.440087600602016,0,14,2
0,0,14,2
0,0,14,2
0,0,14,2
0,0,14,2
0.440087600602016,0,14,2
0.440087600602016,0,14,2
0.847418899670102,0,14,2
0,0,14,2
0,0,14,2
0,0,14,2
0.100100179604576,0,14,2
0,0,14,2
0,0,14,2
0.847418899670102,0,14,2
0.440087600602016,0,14,2
0.440087600602016,0,14,2
0,0,14,2
0.100100179604576,0,14,2
0,0,14,2
0,0,14,2
0,0,14,2
0,0,14,2
0.100100179604576,0,14,2
0.847418899670102,0,14,2
0,0,14,2
0.100100179604576,0,14,2
0.847418899670102,0,14,2
0,0,14,2
0.440087600602016,0,14,2
0,0,14,2
0.440087600602016,0,14,2
0.440087600602016,0,14,2
0,0,14,2
0.440087600602016,0,14,2
0,0,14,2
0,0,14,2
0,0,14,2
0.100100179604576,0,14,2
0.100100179604576,0,14,2
0.440087600602016,0,14,2
0.440087600602016,0,14,2
0,0,14,2
0.440087600602016,0,14,2
0.847418899670102,0,14,2
0.847418899670102,0,14,2
0,0,14,2
0.440087600602016,0,14,2
0,0,14,2
0,0,14,2
0,0,14,2
0.440087600602016,1,14,3
0.847418899670102,1,14,3
0.847418899670102,1,14,3
0.440087600602016,1,14,3
0.440087600602016,0,14,3
0.440087600602016,0,14,3
0,0,14,3
0.440087600602016,0,14,3
0.847418899670102,0,14,3
0.100100179604576,0,14,3
0.100100179604576,0,14,3
0.847418899670102,1,14,3
0.440087600602016,0,14,3
0.440087600602016,0,14,3
0,0,14,3
0.440087600602016,0,14,3
0.440087600602016,1,14,3
0,0,14,3
0.100100179604576,0,14,3
0.100100179604576,0,14,3
0,0,14,3
0.440087600602016,0,14,3
0,0,14,3
0,0,14,3
0.440087600602016,0,14,3
0.440087600602016,0,14,3
0.440087600602016,0,14,3
0.440087600602016,0,14,3
0,0,14,3
0.847418899670102,0,14,3
0,0,14,3
0.847418899670102,0,14,3
0.847418899670102,0,14,3
0.100100179604576,0,14,3
0.847418899670102,0,14,3
0.100100179604576,0,14,3
0,0,14,3
0,0,14,3
0,0,14,3
0.440087600602016,0,14,3
0,0,14,3
0.440087600602016,0,14,3
0,0,14,3
0,0,14,3
0,0,14,3
0.440087600602016,0,14,3
0.440087600602016,0,14,3
0,0,14,3
0.440087600602016,0,14,3
0,0,14,3
0.440087600602016,0,14,3
0,0,14,3
0.847418899670102,0,14,3
0,0,14,3
0,0,14,3
0,0,14,3
0,0,14,3
0.847418899670102,0,14,3
0.440087600602016,0,14,3
0.100100179604576,0,14,3
0,0,14,3
0.100100179604576,0,14,3
0.440087600602016,0,14,3
0,0,14,3
0.847418899670102,0,14,3
0.100100179604576,0,14,3
0.100100179604576,0,14,3
0.440087600602016,0,14,3
0,0,14,3
0,0,14,3
0.440087600602016,0,14,3
0,0,14,3
0.440087600602016,0,14,3
0,0,14,3
0,0,14,3
0,0,14,3
0.847418899670102,0,14,3
0,0,14,3
0,0,14,3
0.440087600602016,0,14,3
0.281609776820603,1,14,4
0.281609776820603,1,14,4
0.153568001797751,1,14,4
0.153568001797751,0,14,4
0.153568001797751,1,14,4
0,0,14,4
0.153568001797751,1,14,4
0.153568001797751,0,14,4
0.077466206554275,0,14,4
0.281609776820603,0,14,4
0,0,14,4
0.153568001797751,0,14,4
0.077466206554275,0,14,4
0.153568001797751,1,14,4
0.281609776820603,1,14,4
0.153568001797751,0,14,4
0.153568001797751,0,14,4
0.153568001797751,1,14,4
0.281609776820603,1,14,4
0,0,14,4
0.153568001797751,0,14,4
0,0,14,4
0.153568001797751,0,14,4
0.281609776820603,0,14,4
0,0,14,4
0.077466206554275,0,14,4
0.153568001797751,0,14,4
0.077466206554275,0,14,4
0.153568001797751,0,14,4
0,0,14,4
0,0,14,4
0,0,14,4
0,0,14,4
0.153568001797751,1,14,4
0,0,14,4
0.077466206554275,0,14,4
0,0,14,4
0,0,14,4
0,0,14,4
0.153568001797751,0,14,4
0,0,14,4
0.153568001797751,0,14,4
0.281609776820603,0,14,4
0,0,14,4
0.281609776820603,0,14,4
0,0,14,4
0.077466206554275,0,14,4
0.153568001797751,1,14,4
0.153568001797751,0,14,4
0.153568001797751,1,14,4
0,0,14,4
0.077466206554275,0,14,4
0.153568001797751,0,14,4
0,0,14,4
0,0,14,4
0,0,14,4
0,0,14,4
0.281609776820603,0,14,4
0.077466206554275,0,14,4
0,0,14,4
0.153568001797751,0,14,4
0,0,14,4
0,0,14,4
0.281609776820603,0,14,4
0.153568001797751,0,14,4
0,0,14,4
0,0,14,4
0,0,14,4
0,0,14,4
0.077466206554275,0,14,4
0,0,14,4
0,0,14,4
0.153568001797751,0,14,4
0.077466206554275,1,14,4
0.153568001797751,0,14,4
0.153568001797751,0,14,4
0.281609776820603,0,14,4
0,0,14,4
0.281609776820603,0,14,4
0,0,14,4
0.281609776820603,0,14,5
0.153568001797751,0,14,5
0.153568001797751,0,14,5
0.153568001797751,0,14,5
0,0,14,5
0.153568001797751,0,14,5
0.153568001797751,0,14,5
0.281609776820603,0,14,5
0.153568001797751,0,14,5
0.153568001797751,0,14,5
0.077466206554275,0,14,5
0.077466206554275,0,14,5
0.281609776820603,0,14,5
0.281609776820603,0,14,5
0,0,14,5
0.153568001797751,0,14,5
0.153568001797751,0,14,5
0.077466206554275,0,14,5
0.153568001797751,0,14,5
0,0,14,5
0.281609776820603,0,14,5
0.153568001797751,0,14,5
0.077466206554275,0,14,5
0.153568001797751,0,14,5
0.281609776820603,0,14,5
0.153568001797751,0,14,5
0,0,14,5
0,0,14,5
0,0,14,5
0,0,14,5
0,0,14,5
0.153568001797751,0,14,5
0.153568001797751,0,14,5
0.281609776820603,0,14,5
0.077466206554275,0,14,5
0.153568001797751,0,14,5
0,0,14,5
0,0,14,5
0.153568001797751,0,14,5
0,0,14,5
0,0,14,5
0,0,14,5
0.077466206554275,0,14,5
0,0,14,5
0,0,14,5
0.153568001797751,0,14,5
0.281609776820603,0,14,5
0,0,14,5
0,0,14,5
0.077466206554275,0,14,5
0,0,14,5
0.077466206554275,0,14,5
0,0,14,5
0,0,14,5
0.153568001797751,0,14,5
0,0,14,5
0.153568001797751,0,14,5
0,0,14,5
0.153568001797751,0,14,5
0.153568001797751,0,14,5
0.281609776820603,0,14,5
0.281609776820603,0,14,5
0,0,14,5
0,0,14,5
0.153568001797751,0,14,5
0,0,14,5
0,0,14,5
0,0,14,5
0.153568001797751,0,14,5
0,0,14,5
0,0,14,5
0,0,14,5
0,0,14,5
0.153568001797751,0,14,5
0.281609776820603,0,14,5
0.153568001797751,0,14,5
0.077466206554275,0,14,5
0.281609776820603,0,14,5
0.077466206554275,0,14,5
0,0,14,5
0,0,14,6
0.153568001797751,0,14,6
0,0,14,6
0.281609776820603,0,14,6
0.281609776820603,0,14,6
0.153568001797751,0,14,6
0.281609776820603,0,14,6
0.153568001797751,0,14,6
0.153568001797751,0,14,6
0.281609776820603,0,14,6
0.077466206554275,0,14,6
0.153568001797751,0,14,6
0.153568001797751,0,14,6
0.077466206554275,0,14,6
0.153568001797751,0,14,6
0.153568001797751,0,14,6
0.153568001797751,0,14,6
0,0,14,6
0.153568001797751,0,14,6
0,0,14,6
0,0,14,6
0.153568001797751,0,14,6
0,0,14,6
0.077466206554275,0,14,6
0.153568001797751,0,14,6
0.077466206554275,0,14,6
0.281609776820603,0,14,6
0,0,14,6
0.153568001797751,0,14,6
0.153568001797751,0,14,6
0.281609776820603,0,14,6
0,0,14,6
0.153568001797751,0,14,6
0,0,14,6
0,0,14,6
0.153568001797751,0,14,6
0,0,14,6
0,0,14,6
0,0,14,6
0,0,14,6
0.077466206554275,0,14,6
0.281609776820603,0,14,6
0.153568001797751,0,14,6
0,0,14,6
0.153568001797751,0,14,6
0.077466206554275,0,14,6
0,0,14,6
0.281609776820603,0,14,6
0.077466206554275,0,14,6
0,0,14,6
0.153568001797751,0,14,6
0.281609776820603,0,14,6
0,0,14,6
0.153568001797751,0,14,6
0.153568001797751,0,14,6
0,0,14,6
0.153568001797751,0,14,6
0.077466206554275,0,14,6
0,0,14,6
0,0,14,6
0,0,14,6
0,0,14,6
0.281609776820603,0,14,6
0,0,14,6
0,0,14,6
0.281609776820603,0,14,6
0.077466206554275,0,14,6
0.153568001797751,0,14,6
0.281609776820603,0,14,6
0,0,14,6
0,0,14,6
0.153568001797751,0,14,6
0.153568001797751,0,14,6
0,0,14,6
0,0,14,6
0,0,14,6
0,0,14,6
0.077466206554275,0,14,6
0,0,14,6
0.153568001797751,0,14,6
0.73571020062919,1,15,1
0.48858355631084,1,15,1
0.48858355631084,0,15,1
0.48858355631084,1,15,1
0.246914342343683,0,15,1
0.48858355631084,0,15,1
0,0,15,1
0.48858355631084,0,15,1
0,0,15,1
0.73571020062919,1,15,1
0.48858355631084,0,15,1
0.73571020062919,1,15,1
0.48858355631084,1,15,1
0.246914342343683,1,15,1
0.73571020062919,1,15,1
0.48858355631084,0,15,1
0,0,15,1
0.246914342343683,1,15,1
0,0,15,1
0.48858355631084,0,15,1
0.48858355631084,0,15,1
0,0,15,1
0.48858355631084,1,15,1
0,0,15,1
0,0,15,1
0.48858355631084,0,15,1
0.48858355631084,1,15,1
0,0,15,1
0.73571020062919,0,15,1
0.48858355631084,1,15,1
0.73571020062919,1,15,1
0.246914342343683,0,15,1
0.48858355631084,0,15,1
0.73571020062919,0,15,1
0,0,15,1
0.48858355631084,0,15,1
0,1,15,1
0,0,15,1
0,0,15,1
0.246914342343683,0,15,1
0,0,15,1
0,0,15,1
0,0,15,1
0.48858355631084,0,15,1
0.246914342343683,0,15,1
0,0,15,1
0.48858355631084,1,15,1
0.73571020062919,1,15,1
0.73571020062919,1,15,1
0,1,15,1
0.48858355631084,1,15,1
0,0,15,1
0.48858355631084,1,15,1
0.246914342343683,0,15,1
0,0,15,1
0.48858355631084,0,15,1
0,0,15,1
0,0,15,1
0.246914342343683,0,15,1
0,0,15,1
0.48858355631084,0,15,1
0.73571020062919,0,15,1
0,0,15,1
0,0,15,1
0,0,15,1
0.73571020062919,1,15,1
0,0,15,1
0,0,15,1
0,0,15,1
0,0,15,1
0,0,15,1
0.246914342343683,0,15,1
0.246914342343683,0,15,1
0.73571020062919,0,15,1
0.48858355631084,0,15,1
0,0,15,1
0.48858355631084,0,15,1
0.48858355631084,0,15,1
0,0,15,1
0.48858355631084,0,15,1
0.48858355631084,0,15,2
0.73571020062919,1,15,2
0.73571020062919,0,15,2
0.246914342343683,1,15,2
0.48858355631084,0,15,2
0.48858355631084,0,15,2
0.48858355631084,0,15,2
0.246914342343683,1,15,2
0.73571020062919,0,15,2
0.48858355631084,1,15,2
0,0,15,2
0,0,15,2
0.48858355631084,0,15,2
0.48858355631084,0,15,2
0.73571020062919,1,15,2
0.48858355631084,0,15,2
0.246914342343683,0,15,2
0,0,15,2
0.48858355631084,0,15,2
0.246914342343683,0,15,2
0,0,15,2
0,0,15,2
0.48858355631084,0,15,2
0.48858355631084,0,15,2
0,0,15,2
0.73571020062919,0,15,2
0.48858355631084,0,15,2
0,0,15,2
0.73571020062919,0,15,2
0.48858355631084,0,15,2
0.48858355631084,0,15,2
0,0,15,2
0,0,15,2
0,0,15,2
0.48858355631084,0,15,2
0,0,15,2
0,0,15,2
0,0,15,2
0,0,15,2
0.73571020062919,0,15,2
0.73571020062919,1,15,2
0.48858355631084,1,15,2
0.246914342343683,0,15,2
0.48858355631084,0,15,2
0,0,15,2
0.48858355631084,1,15,2
0.246914342343683,0,15,2
0,0,15,2
0,0,15,2
0.73571020062919,1,15,2
0.246914342343683,0,15,2
0.73571020062919,1,15,2
0,0,15,2
0,0,15,2
0.246914342343683,0,15,2
0,0,15,2
0,0,15,2
0.48858355631084,0,15,2
0.48858355631084,0,15,2
0.48858355631084,0,15,2
0,0,15,2
0,0,15,2
0.48858355631084,0,15,2
0,0,15,2
