"subject_nr","subject_age","subject_gender","speech","interference","lshs_score","volume","resp_binary","RT","bad_subject_zerohit","trialID"
1,20,"Male","self","none",40,1,1,919.070699994336,1,1
1,20,"Male","self","none",40,0.832763671875,1,744.446099997731,1,2
1,20,"Male","self","none",40,0.832763671875,1,716.214300002321,1,3
1,20,"Male","self","none",40,0.832763671875,1,442.179699996021,1,4
1,20,"Male","self","none",40,0.832763671875,1,533.496299998602,1,5
1,20,"Male","self","none",40,0.832763671875,1,399.700300003984,1,6
1,20,"Male","self","none",40,0.832763671875,1,277.011099999072,1,7
1,20,"Male","self","none",40,0.732763671875,1,279.202300000237,1,8
1,20,"Male","self","none",40,0.732763671875,0,937.898099997314,1,9
1,20,"Male","self","none",40,0.832763671875,1,975.860800004681,1,10
1,20,"Male","self","none",40,0,0,659.449899998377,1,11
1,20,"Male","self","none",40,0.832763671875,1,1001.7125000013,1,12
1,20,"Male","self","none",40,1,1,1007.25539999979,1,13
1,20,"Male","self","none",40,0.932763671875,1,396.923000000184,1,14
1,20,"Male","self","none",40,0.932763671875,1,501.351400002139,1,15
1,20,"Male","self","none",40,0,0,1179.9112000009,1,16
1,20,"Male","self","none",40,0.732763671875,1,558.780500003253,1,17
1,20,"Male","self","none",40,0,0,1546.97789999773,1,18
1,20,"Male","self","none",40,0,0,2559.89930000214,1,19
1,20,"Male","self","none",40,0,0,1218.15899999649,1,20
1,20,"Male","self","none",40,0.832763671875,1,877.981700003147,1,21
1,20,"Male","self","none",40,0.932763671875,1,798.825500001782,1,22
1,20,"Male","self","none",40,0.932763671875,1,506.040200001677,1,23
1,20,"Male","self","none",40,0.732763671875,0,1284.41429999657,1,24
1,20,"Male","self","none",40,0,0,1035.38680000196,1,25
1,20,"Male","self","none",40,0,0,628.668199999025,1,26
1,20,"Male","self","none",40,0.832763671875,0,405.59940000088,1,27
1,20,"Male","self","none",40,0,0,584.313699997496,1,28
1,20,"Male","self","none",40,0.832763671875,0,327.038499999558,1,29
1,20,"Male","self","none",40,0.832763671875,0,590.923899995629,1,30
1,20,"Male","self","none",40,0.832763671875,0,615.549999995041,1,31
1,20,"Male","self","none",40,0.832763671875,1,1443.49209999922,1,32
1,20,"Male","self","none",40,0.832763671875,1,395.825299994671,1,33
1,20,"Male","self","none",40,0,0,789.331599997124,1,34
1,20,"Male","self","none",40,0.832763671875,1,1125.46999999904,1,35
1,20,"Male","self","none",40,0,1,1723.08509999863,1,36
1,20,"Male","self","none",40,0.732763671875,1,361.901900003431,1,37
1,20,"Male","self","none",40,0.932763671875,1,741.598100001225,1,38
1,20,"Male","self","none",40,0,0,1265.85070000147,1,39
1,20,"Male","self","none",40,0,0,1061.48770000436,1,40
1,20,"Male","self","none",40,0.832763671875,1,987.255299994955,1,41
1,20,"Male","self","none",40,0,0,976.816900001722,1,42
1,20,"Male","self","none",40,0.832763671875,1,604.065400002641,1,43
1,20,"Male","self","none",40,0,0,482.614299995592,1,44
1,20,"Male","self","none",40,0,0,558.398699999088,1,45
1,20,"Male","self","none",40,0.932763671875,1,1054.8754999981,1,46
1,20,"Male","self","none",40,0,0,628.028500003042,1,47
1,20,"Male","self","none",40,0.732763671875,1,1083.71579999942,1,48
1,20,"Male","self","none",40,0,0,649.528399997507,1,49
1,20,"Male","self","none",40,0.732763671875,0,976.743599996553,1,50
1,20,"Male","self","none",40,0.832763671875,0,1095.97429999849,1,51
1,20,"Male","self","none",40,0,0,1234.33819999627,1,52
1,20,"Male","self","none",40,0.732763671875,1,911.076000004076,1,53
1,20,"Male","self","none",40,0.932763671875,1,411.119999997085,1,54
1,20,"Male","self","none",40,0.832763671875,0,647.136799998349,1,55
1,20,"Male","self","none",40,0.832763671875,1,560.568799999543,1,56
1,20,"Male","self","none",40,0.932763671875,1,788.780199996778,1,57
1,20,"Male","self","none",40,0,0,1185.51719999965,1,58
1,20,"Male","self","none",40,0,0,788.420400000177,1,59
1,20,"Male","self","none",40,0,0,668.499799998244,1,60
1,20,"Male","self","none",40,0,0,630.210299998056,1,61
1,20,"Male","self","none",40,0,0,580.330599994399,1,62
1,20,"Male","self","none",40,0.832763671875,0,621.161399998469,1,63
1,20,"Male","self","none",40,0,0,964.650000001653,1,64
1,20,"Male","self","none",40,0,0,437.87720000546,1,65
1,20,"Male","self","none",40,0.732763671875,0,760.905299997772,1,66
1,20,"Male","self","none",40,0.832763671875,0,418.939800001681,1,67
1,20,"Male","self","none",40,0.932763671875,0,349.586899996153,1,68
1,20,"Male","self","none",40,0.732763671875,0,598.514500001213,1,69
1,20,"Male","self","none",40,0.932763671875,1,385.984000000521,1,70
1,20,"Male","self","none",40,0,0,607.2600000042,1,71
1,20,"Male","self","none",40,0,0,871.009200003697,1,72
1,20,"Male","self","none",40,0,0,603.293100000941,1,73
1,20,"Male","self","none",40,0,0,1093.64650000492,1,74
1,20,"Male","self","none",40,0,0,1023.32380000013,1,75
1,20,"Male","self","none",40,0.832763671875,1,297.575299999211,1,76
1,20,"Male","self","none",40,0,0,1003.89439999708,1,77
1,20,"Male","self","none",40,0.832763671875,0,1342.01820000459,1,78
1,20,"Male","self","none",40,0.832763671875,1,306.036800000584,1,79
1,20,"Male","self","none",40,0,0,630.551900001592,1,80
1,20,"Male","self","foot-tap",40,0.832763671875,1,1602.2592000009,1,1
1,20,"Male","self","foot-tap",40,0,0,482.109700002126,1,2
1,20,"Male","self","foot-tap",40,0.932763671875,1,731.355100004235,1,3
1,20,"Male","self","foot-tap",40,0.932763671875,1,1094.6050000058,1,4
1,20,"Male","self","foot-tap",40,0.832763671875,1,599.635099999374,1,5
1,20,"Male","self","foot-tap",40,1,1,2590.73860000353,1,6
1,20,"Male","self","foot-tap",40,0,1,1365.3392999986,1,7
1,20,"Male","self","foot-tap",40,0.832763671875,1,880.832000002614,1,8
1,20,"Male","self","foot-tap",40,0.832763671875,1,339.474699998391,1,9
1,20,"Male","self","foot-tap",40,0.832763671875,1,840.135700003826,1,10
1,20,"Male","self","foot-tap",40,0.832763671875,1,731.808100004913,1,11
1,20,"Male","self","foot-tap",40,1,1,2073.19690000429,1,12
1,20,"Male","self","foot-tap",40,0.832763671875,1,327.226199995494,1,13
1,20,"Male","self","foot-tap",40,0.832763671875,1,569.703900000663,1,14
1,20,"Male","self","foot-tap",40,0.732763671875,1,1281.38030000264,1,15
1,20,"Male","self","foot-tap",40,0.732763671875,1,382.717799999285,1,16
1,20,"Male","self","foot-tap",40,0,0,1000.23559999675,1,17
1,20,"Male","self","foot-tap",40,0.732763671875,1,487.993399998173,1,18
1,20,"Male","self","foot-tap",40,0.932763671875,1,268.127100003883,1,19
1,20,"Male","self","foot-tap",40,0.832763671875,1,1261.94840000244,1,20
1,20,"Male","self","foot-tap",40,0.832763671875,1,391.313800006174,1,21
1,20,"Male","self","foot-tap",40,0.732763671875,0,979.492899998208,1,22
1,20,"Male","self","foot-tap",40,0,0,275.169899999979,1,23
1,20,"Male","self","foot-tap",40,0,0,1806.27749999985,1,24
1,20,"Male","self","foot-tap",40,0.832763671875,1,596.68970000348,1,25
1,20,"Male","self","foot-tap",40,0,0,1539.57309999526,1,26
1,20,"Male","self","foot-tap",40,0,0,442.966899994644,1,27
1,20,"Male","self","foot-tap",40,0.832763671875,0,780.68909999996,1,28
1,20,"Male","self","foot-tap",40,0.832763671875,1,2814.73939999705,1,29
1,20,"Male","self","foot-tap",40,0.832763671875,1,278.157499997178,1,30
1,20,"Male","self","foot-tap",40,0.932763671875,0,1273.06870000041,1,31
1,20,"Male","self","foot-tap",40,0,0,546.538100003032,1,32
1,20,"Male","self","foot-tap",40,0,0,428.22250000597,1,33
1,20,"Male","self","foot-tap",40,0.832763671875,0,542.006900002831,1,34
1,20,"Male","self","foot-tap",40,0,0,328.29749999661,1,35
1,20,"Male","self","foot-tap",40,0.832763671875,0,749.802600002964,1,36
1,20,"Male","self","foot-tap",40,0,0,376.923900002963,1,37
1,20,"Male","self","foot-tap",40,0.832763671875,0,556.94429999846,1,38
1,20,"Male","self","foot-tap",40,0,0,483.93919999944,1,39
1,20,"Male","self","foot-tap",40,0,0,317.153399999486,1,40
1,20,"Male","self","foot-tap",40,0.932763671875,1,959.882399998605,1,41
1,20,"Male","self","foot-tap",40,0,0,654.074400001206,1,42
1,20,"Male","self","foot-tap",40,0.732763671875,1,3874.72679999343,1,43
1,20,"Male","self","foot-tap",40,0,0,551.213700004155,1,44
1,20,"Male","self","foot-tap",40,0,0,593.082300001755,1,45
1,20,"Male","self","foot-tap",40,0.932763671875,1,378.5828000037,1,46
1,20,"Male","self","foot-tap",40,0.832763671875,0,616.30839999998,1,47
1,20,"Male","self","foot-tap",40,0.732763671875,1,492.959700000938,1,48
1,20,"Male","self","foot-tap",40,0,0,735.122899997747,1,49
1,20,"Male","self","foot-tap",40,0,0,898.233500003582,1,50
1,20,"Male","self","foot-tap",40,0,0,332.258599999594,1,51
1,20,"Male","self","foot-tap",40,0.732763671875,0,405.026799999178,1,52
1,20,"Male","self","foot-tap",40,0.832763671875,0,1297.44030000432,1,53
1,20,"Male","self","foot-tap",40,0.832763671875,1,459.941499997629,1,54
1,20,"Male","self","foot-tap",40,0,0,2234.90150000015,1,55
1,20,"Male","self","foot-tap",40,0.832763671875,1,264.281799995108,1,56
1,20,"Male","self","foot-tap",40,0,0,349.814499997534,1,57
1,20,"Male","self","foot-tap",40,0.932763671875,1,333.849999995437,1,58
1,20,"Male","self","foot-tap",40,0,0,600.7826999994,1,59
1,20,"Male","self","foot-tap",40,0.832763671875,1,632.245600005146,1,60
1,20,"Male","self","foot-tap",40,0.932763671875,1,375.669000000926,1,61
1,20,"Male","self","foot-tap",40,0,0,620.517000003019,1,62
1,20,"Male","self","foot-tap",40,0,1,596.889000000432,1,63
1,20,"Male","self","foot-tap",40,0.732763671875,1,403.634200003464,1,64
1,20,"Male","self","foot-tap",40,0.932763671875,1,409.714300003601,1,65
1,20,"Male","self","foot-tap",40,0.832763671875,1,195.466000004672,1,66
1,20,"Male","self","foot-tap",40,0,0,366.941399995936,1,67
1,20,"Male","self","foot-tap",40,0.732763671875,1,305.949900000822,1,68
1,20,"Male","self","foot-tap",40,0.832763671875,1,206.629899999825,1,69
1,20,"Male","self","foot-tap",40,0.832763671875,1,383.299000001047,1,70
1,20,"Male","self","foot-tap",40,0.832763671875,1,1466.25689999922,1,71
1,20,"Male","self","foot-tap",40,0,1,910.89009999996,1,72
1,20,"Male","self","foot-tap",40,0,0,224.845200005919,1,73
1,20,"Male","self","foot-tap",40,0,1,1899.7206000057,1,74
1,20,"Male","self","foot-tap",40,0,0,407.521699998993,1,75
1,20,"Male","self","foot-tap",40,0,0,1670.96140000643,1,76
1,20,"Male","self","foot-tap",40,0,0,324.163999997778,1,77
1,20,"Male","self","foot-tap",40,0.932763671875,1,293.165899995016,1,78
1,20,"Male","self","foot-tap",40,0,0,829.551599999657,1,79
1,20,"Male","self","foot-tap",40,0.732763671875,1,1469.3217000023,1,80
1,20,"Male","self","whisper 'Thursday'",40,0.832763671875,1,1405.53969999729,1,1
1,20,"Male","self","whisper 'Thursday'",40,0.832763671875,1,3640.96679999772,1,2
1,20,"Male","self","whisper 'Thursday'",40,0.932763671875,1,221.982400005916,1,3
1,20,"Male","self","whisper 'Thursday'",40,1,0,445.2003000041,1,4
1,20,"Male","self","whisper 'Thursday'",40,0,0,1730.9122000006,1,5
1,20,"Male","self","whisper 'Thursday'",40,0.832763671875,1,683.312200002605,1,6
1,20,"Male","self","whisper 'Thursday'",40,1,1,2138.2760999985,1,7
1,20,"Male","self","whisper 'Thursday'",40,0,0,225.187000003643,1,8
1,20,"Male","self","whisper 'Thursday'",40,0.832763671875,1,2446.683999995,1,9
1,20,"Male","self","whisper 'Thursday'",40,0.732763671875,1,179.391400000779,1,10
1,20,"Male","self","whisper 'Thursday'",40,0.732763671875,0,314.182699999772,1,11
1,20,"Male","self","whisper 'Thursday'",40,0.832763671875,0,506.749400003115,1,12
1,20,"Male","self","whisper 'Thursday'",40,0.832763671875,1,164.271399997175,1,13
1,20,"Male","self","whisper 'Thursday'",40,0.832763671875,0,281.574900000123,1,14
1,20,"Male","self","whisper 'Thursday'",40,0.932763671875,0,416.195400001016,1,15
1,20,"Male","self","whisper 'Thursday'",40,0.832763671875,0,801.388200001558,1,16
1,20,"Male","self","whisper 'Thursday'",40,0,0,2059.84390000207,1,17
1,20,"Male","self","whisper 'Thursday'",40,0,0,371.680399999721,1,18
1,20,"Male","self","whisper 'Thursday'",40,0,0,959.380099993898,1,19
1,20,"Male","self","whisper 'Thursday'",40,0.932763671875,0,221.088700003689,1,20
1,20,"Male","self","whisper 'Thursday'",40,0.732763671875,0,959.026000004262,1,21
1,20,"Male","self","whisper 'Thursday'",40,0.832763671875,0,1250.86430000374,1,22
1,20,"Male","self","whisper 'Thursday'",40,0.832763671875,0,1003.05859999941,1,23
1,20,"Male","self","whisper 'Thursday'",40,0.932763671875,0,446.795999996597,1,24
1,20,"Male","self","whisper 'Thursday'",40,0,0,90.8703000023961,1,25
1,20,"Male","self","whisper 'Thursday'",40,0,0,152.804700002773,1,26
1,20,"Male","self","whisper 'Thursday'",40,0.832763671875,0,572.636199998669,1,27
1,20,"Male","self","whisper 'Thursday'",40,0.832763671875,0,769.742499993416,1,28
1,20,"Male","self","whisper 'Thursday'",40,0.732763671875,0,317.056999993045,1,29
1,20,"Male","self","whisper 'Thursday'",40,0.832763671875,0,339.443800003268,1,30
1,20,"Male","self","whisper 'Thursday'",40,0,0,280.783299996983,1,31
1,20,"Male","self","whisper 'Thursday'",40,0.832763671875,0,618.730399997672,1,32
1,20,"Male","self","whisper 'Thursday'",40,0,0,456.554900003597,1,33
1,20,"Male","self","whisper 'Thursday'",40,0.932763671875,1,606.513200000394,1,34
1,20,"Male","self","whisper 'Thursday'",40,0.832763671875,0,376.542600002838,1,35
1,20,"Male","self","whisper 'Thursday'",40,0,0,562.14440000616,1,36
1,20,"Male","self","whisper 'Thursday'",40,0,0,288.512400002219,1,37
1,20,"Male","self","whisper 'Thursday'",40,0,0,322.897799997125,1,38
1,20,"Male","self","whisper 'Thursday'",40,0.832763671875,1,596.54140000185,1,39
1,20,"Male","self","whisper 'Thursday'",40,0.732763671875,0,454.984600001015,1,40
1,20,"Male","self","whisper 'Thursday'",40,0.832763671875,0,656.384300003992,1,41
1,20,"Male","self","whisper 'Thursday'",40,0.732763671875,0,1212.39640000556,1,42
1,20,"Male","self","whisper 'Thursday'",40,0,0,503.305300000822,1,43
1,20,"Male","self","whisper 'Thursday'",40,0,0,442.934099999489,1,44
1,20,"Male","self","whisper 'Thursday'",40,0.832763671875,0,467.87040000339,1,45
1,20,"Male","self","whisper 'Thursday'",40,0.932763671875,1,386.223699999508,1,46
1,20,"Male","self","whisper 'Thursday'",40,0,0,1125.81540000229,1,47
1,20,"Male","self","whisper 'Thursday'",40,0,0,256.928099996177,1,48
1,20,"Male","self","whisper 'Thursday'",40,0.932763671875,1,899.824200001778,1,49
1,20,"Male","self","whisper 'Thursday'",40,0.732763671875,0,354.850999996299,1,50
1,20,"Male","self","whisper 'Thursday'",40,0,0,307.053099997574,1,51
1,20,"Male","self","whisper 'Thursday'",40,0,0,539.173400000436,1,52
1,20,"Male","self","whisper 'Thursday'",40,0.832763671875,1,341.261099994881,1,53
1,20,"Male","self","whisper 'Thursday'",40,0,0,530.349200002151,1,54
1,20,"Male","self","whisper 'Thursday'",40,0,0,1301.0756000001,1,55
1,20,"Male","self","whisper 'Thursday'",40,0.832763671875,1,342.694400002016,1,56
1,20,"Male","self","whisper 'Thursday'",40,0.732763671875,0,333.41319999448,1,57
1,20,"Male","self","whisper 'Thursday'",40,0,0,727.047399996081,1,58
1,20,"Male","self","whisper 'Thursday'",40,0,1,943.159700000193,1,59
1,20,"Male","self","whisper 'Thursday'",40,0.932763671875,0,615.77450000192,1,60
1,20,"Male","self","whisper 'Thursday'",40,0,0,536.885900000809,1,61
1,20,"Male","self","whisper 'Thursday'",40,0.832763671875,1,208.919099997729,1,62
1,20,"Male","self","whisper 'Thursday'",40,0.832763671875,1,823.210599999642,1,63
1,20,"Male","self","whisper 'Thursday'",40,0,0,306.471299998462,1,64
1,20,"Male","self","whisper 'Thursday'",40,0.732763671875,1,324.909000002779,1,65
1,20,"Male","self","whisper 'Thursday'",40,0.832763671875,1,1441.91950000101,1,66
1,20,"Male","self","whisper 'Thursday'",40,0,0,464.480399998138,1,67
1,20,"Male","self","whisper 'Thursday'",40,0.832763671875,1,672.660099997185,1,68
1,20,"Male","self","whisper 'Thursday'",40,0.932763671875,1,2306.00570000382,1,69
1,20,"Male","self","whisper 'Thursday'",40,0.932763671875,1,501.177400001325,1,70
1,20,"Male","self","whisper 'Thursday'",40,0,0,4464.620300001,1,71
1,20,"Male","self","whisper 'Thursday'",40,0,0,359.489700000267,1,72
1,20,"Male","self","whisper 'Thursday'",40,0.832763671875,1,459.63810000103,1,73
1,20,"Male","self","whisper 'Thursday'",40,0.732763671875,1,409.931900001364,1,74
1,20,"Male","self","whisper 'Thursday'",40,0,0,792.501399999484,1,75
1,20,"Male","self","whisper 'Thursday'",40,0,0,351.300599999493,1,76
1,20,"Male","self","whisper 'Thursday'",40,0,0,554.197600002168,1,77
1,20,"Male","self","whisper 'Thursday'",40,0.832763671875,0,379.348000002326,1,78
1,20,"Male","self","whisper 'Thursday'",40,0,0,382.225500004832,1,79
1,20,"Male","self","whisper 'Thursday'",40,0,0,566.643799997168,1,80
1,20,"Male","distorted","none",40,0,0,422.941299999598,1,1
1,20,"Male","distorted","none",40,1,0,785.876699999906,1,2
1,20,"Male","distorted","none",40,0,0,379.791200000793,1,3
1,20,"Male","distorted","none",40,1,0,157.966899998486,1,4
1,20,"Male","distorted","none",40,0.774502563476563,0,528.064400001429,1,5
1,20,"Male","distorted","none",40,0.874502563476563,1,765.142900003586,1,6
1,20,"Male","distorted","none",40,0.674502563476563,0,200.71750000352,1,7
1,20,"Male","distorted","none",40,0.774502563476563,0,402.086599999573,1,8
1,20,"Male","distorted","none",40,0.674502563476563,0,289.135300001595,1,9
1,20,"Male","distorted","none",40,0.774502563476563,0,296.154000003356,1,10
1,20,"Male","distorted","none",40,0.774502563476563,0,429.73099999642,1,11
1,20,"Male","distorted","none",40,0.774502563476563,0,774.100799993612,1,12
1,20,"Male","distorted","none",40,0.774502563476563,0,302.455199998803,1,13
1,20,"Male","distorted","none",40,0.774502563476563,0,257.138600005303,1,14
1,20,"Male","distorted","none",40,0.874502563476563,0,336.061499998439,1,15
1,20,"Male","distorted","none",40,0.774502563476563,0,183.156999999192,1,16
1,20,"Male","distorted","none",40,0.674502563476563,0,471.244300002698,1,17
1,20,"Male","distorted","none",40,0.874502563476563,0,278.880500001833,1,18
1,20,"Male","distorted","none",40,0.874502563476563,0,549.454299994744,1,19
1,20,"Male","distorted","none",40,0,0,218.780800001696,1,20
1,20,"Male","distorted","none",40,0.774502563476563,0,266.711000003852,1,21
1,20,"Male","distorted","none",40,0.774502563476563,0,305.160699994303,1,22
1,20,"Male","distorted","none",40,0,0,335.044699997641,1,23
1,20,"Male","distorted","none",40,0.774502563476563,0,333.460000001825,1,24
1,20,"Male","distorted","none",40,0.774502563476563,0,252.858699997887,1,25
1,20,"Male","distorted","none",40,0.774502563476563,0,114.01930000307,1,26
1,20,"Male","distorted","none",40,0.674502563476563,0,135.412500000093,1,27
1,20,"Male","distorted","none",40,0,0,443.287699999753,1,28
1,20,"Male","distorted","none",40,0.774502563476563,0,566.791900004726,1,29
1,20,"Male","distorted","none",40,0,0,437.233200005721,1,30
1,20,"Male","distorted","none",40,0,0,400.393500000238,1,31
1,20,"Male","distorted","none",40,0,0,323.631599996239,1,32
1,20,"Male","distorted","none",40,0,0,296.699899998493,1,33
1,20,"Male","distorted","none",40,0,0,293.465499999002,1,34
1,20,"Male","distorted","none",40,0,0,374.786399995908,1,35
1,20,"Male","distorted","none",40,0.874502563476563,0,547.820100000594,1,36
1,20,"Male","distorted","none",40,0,0,284.115200004075,1,37
1,20,"Male","distorted","none",40,0.774502563476563,0,154.885600001086,1,38
1,20,"Male","distorted","none",40,0.674502563476563,0,316.211099998094,1,39
1,20,"Male","distorted","none",40,0,0,401.973200001754,1,40
1,20,"Male","distorted","none",40,0,0,420.368999999482,1,41
1,20,"Male","distorted","none",40,0.774502563476563,0,310.359099996276,1,42
1,20,"Male","distorted","none",40,0.774502563476563,0,283.013099993579,1,43
1,20,"Male","distorted","none",40,0,0,149.974100000691,1,44
1,20,"Male","distorted","none",40,0,0,346.716400003061,1,45
1,20,"Male","distorted","none",40,0.774502563476563,0,305.073499999475,1,46
1,20,"Male","distorted","none",40,0.674502563476563,0,363.967300000135,1,47
1,20,"Male","distorted","none",40,0.874502563476563,0,315.970899995416,1,48
1,20,"Male","distorted","none",40,0,0,324.321999993175,1,49
1,20,"Male","distorted","none",40,0,0,99.095899997279,1,50
1,20,"Male","distorted","none",40,0,0,274.313499998301,1,51
1,20,"Male","distorted","none",40,0.874502563476563,0,781.761999998707,1,52
1,20,"Male","distorted","none",40,0,0,515.209400000051,1,53
1,20,"Male","distorted","none",40,0.774502563476563,0,1647.47229999909,1,54
1,20,"Male","distorted","none",40,0.674502563476563,0,479.670199994929,1,55
1,20,"Male","distorted","none",40,0,0,213.765700005926,1,56
1,20,"Male","distorted","none",40,0,0,308.726799994241,1,57
1,20,"Male","distorted","none",40,0,0,343.528499993961,1,58
1,20,"Male","distorted","none",40,0.874502563476563,0,357.597900001798,1,59
1,20,"Male","distorted","none",40,0,0,345.536000000313,1,60
1,20,"Male","distorted","none",40,0.674502563476563,0,502.102499995381,1,61
1,20,"Male","distorted","none",40,0.774502563476563,0,331.507000002544,1,62
1,20,"Male","distorted","none",40,0.774502563476563,0,220.405300002545,1,63
1,20,"Male","distorted","none",40,0.774502563476563,0,205.707399996929,1,64
1,20,"Male","distorted","none",40,0,0,274.030500004534,1,65
1,20,"Male","distorted","none",40,0.674502563476563,0,264.367100004107,1,66
1,20,"Male","distorted","none",40,0,0,122.610300000757,1,67
1,20,"Male","distorted","none",40,0,0,246.820200001821,1,68
1,20,"Male","distorted","none",40,0.774502563476563,0,247.258899995591,1,69
1,20,"Male","distorted","none",40,0.774502563476563,0,201.294500002638,1,70
1,20,"Male","distorted","none",40,0.774502563476563,0,345.426300002262,1,71
1,20,"Male","distorted","none",40,0,0,218.984499995597,1,72
1,20,"Male","distorted","none",40,0.674502563476563,0,312.065799996722,1,73
1,20,"Male","distorted","none",40,0.874502563476563,0,223.993500003591,1,74
1,20,"Male","distorted","none",40,0.874502563476563,0,159.002100001089,1,75
1,20,"Male","distorted","none",40,0,0,300.361299996264,1,76
1,20,"Male","distorted","none",40,0,0,240.13100000564,1,77
1,20,"Male","distorted","none",40,0,0,248.536700004246,1,78
1,20,"Male","distorted","none",40,0,0,585.952400004026,1,79
1,20,"Male","distorted","none",40,0.774502563476563,0,254.293500002008,1,80
1,20,"Male","distorted","foot-tap",40,0.774502563476563,0,703.797399997711,1,1
1,20,"Male","distorted","foot-tap",40,0.874502563476563,0,128.263000005856,1,2
1,20,"Male","distorted","foot-tap",40,0.874502563476563,0,225.691799998283,1,3
1,20,"Male","distorted","foot-tap",40,0.774502563476563,0,1054.17220000504,1,4
1,20,"Male","distorted","foot-tap",40,0.774502563476563,0,854.646799998358,1,5
1,20,"Male","distorted","foot-tap",40,0.774502563476563,0,1214.91580000287,1,6
1,20,"Male","distorted","foot-tap",40,0.774502563476563,0,921.496499998961,1,7
1,20,"Male","distorted","foot-tap",40,1,0,199.47150000371,1,8
1,20,"Male","distorted","foot-tap",40,0.774502563476563,0,704.839300000109,1,9
1,20,"Male","distorted","foot-tap",40,0.774502563476563,0,487.413099995814,1,10
1,20,"Male","distorted","foot-tap",40,0,0,633.363899993245,1,11
1,20,"Male","distorted","foot-tap",40,0.674502563476563,0,395.204200001899,1,12
1,20,"Male","distorted","foot-tap",40,0.774502563476563,0,349.270300001372,1,13
1,20,"Male","distorted","foot-tap",40,1,0,548.048799995799,1,14
1,20,"Male","distorted","foot-tap",40,0,0,892.328699999489,1,15
1,20,"Male","distorted","foot-tap",40,0.674502563476563,0,327.730099997949,1,16
1,20,"Male","distorted","foot-tap",40,0.674502563476563,0,442.354699996766,1,17
1,20,"Male","distorted","foot-tap",40,0,0,437.217299993616,1,18
1,20,"Male","distorted","foot-tap",40,0.674502563476563,0,293.613499998115,1,19
1,20,"Male","distorted","foot-tap",40,0,0,329.34589999821,1,20
1,20,"Male","distorted","foot-tap",40,0.874502563476563,0,568.790100005921,1,21
1,20,"Male","distorted","foot-tap",40,0.774502563476563,0,656.375599995721,1,22
1,20,"Male","distorted","foot-tap",40,0,0,193.438099995721,1,23
1,20,"Male","distorted","foot-tap",40,0,0,466.041599996854,1,24
1,20,"Male","distorted","foot-tap",40,0,0,297.435100001283,1,25
1,20,"Male","distorted","foot-tap",40,0.774502563476563,0,338.168000001926,1,26
1,20,"Male","distorted","foot-tap",40,0.774502563476563,0,403.989600003231,1,27
1,20,"Male","distorted","foot-tap",40,0.774502563476563,0,331.838800004218,1,28
1,20,"Male","distorted","foot-tap",40,0,0,429.294800000265,1,29
1,20,"Male","distorted","foot-tap",40,0.874502563476563,0,522.263799997512,1,30
1,20,"Male","distorted","foot-tap",40,0.774502563476563,0,1106.97200000146,1,31
1,20,"Male","distorted","foot-tap",40,0.774502563476563,0,820.615500000771,1,32
1,20,"Male","distorted","foot-tap",40,0.674502563476563,0,572.021599997301,1,33
1,20,"Male","distorted","foot-tap",40,0,0,552.678799998481,1,34
1,20,"Male","distorted","foot-tap",40,0,0,531.906099997461,1,35
1,20,"Male","distorted","foot-tap",40,0,0,560.461699998938,1,36
1,20,"Male","distorted","foot-tap",40,0.674502563476563,0,558.014900001697,1,37
1,20,"Male","distorted","foot-tap",40,0.874502563476563,0,419.504000004847,1,38
1,20,"Male","distorted","foot-tap",40,0,0,592.108199998736,1,39
1,20,"Male","distorted","foot-tap",40,0.774502563476563,0,961.815800000913,1,40
1,20,"Male","distorted","foot-tap",40,0.874502563476563,0,1530.49420000054,1,41
1,20,"Male","distorted","foot-tap",40,0,0,850.250900002662,1,42
1,20,"Male","distorted","foot-tap",40,0,0,152.232299995609,1,43
1,20,"Male","distorted","foot-tap",40,0.774502563476563,0,152.658499995712,1,44
1,20,"Male","distorted","foot-tap",40,0,0,539.56159999501,1,45
1,20,"Male","distorted","foot-tap",40,0,0,454.324999998789,1,46
1,20,"Male","distorted","foot-tap",40,0.774502563476563,0,821.550599997863,1,47
1,20,"Male","distorted","foot-tap",40,0.774502563476563,0,413.74899999937,1,48
1,20,"Male","distorted","foot-tap",40,0.674502563476563,0,352.290800001472,1,49
1,20,"Male","distorted","foot-tap",40,0.874502563476563,0,227.305900000036,1,50
1,20,"Male","distorted","foot-tap",40,0,0,204.660100003704,1,51
1,20,"Male","distorted","foot-tap",40,0,0,348.045099999756,1,52
1,20,"Male","distorted","foot-tap",40,0.874502563476563,0,348.753400001209,1,53
1,20,"Male","distorted","foot-tap",40,0,0,328.519199996721,1,54
1,20,"Male","distorted","foot-tap",40,0,0,302.257999996189,1,55
1,20,"Male","distorted","foot-tap",40,0.674502563476563,0,178.499699999578,1,56
1,20,"Male","distorted","foot-tap",40,0,0,429.663499999326,1,57
1,20,"Male","distorted","foot-tap",40,0.774502563476563,0,285.841099997982,1,58
1,20,"Male","distorted","foot-tap",40,0,0,874.391400000546,1,59
1,20,"Male","distorted","foot-tap",40,0.774502563476563,0,628.501099999994,1,60
1,20,"Male","distorted","foot-tap",40,0,0,595.50250000041,1,61
1,20,"Male","distorted","foot-tap",40,0,0,948.687000003643,1,62
1,20,"Male","distorted","foot-tap",40,0.774502563476563,0,383.167199994437,1,63
